sentence_number	batch	model	prompt	temperature	bertscore_precision	bertscore_recall	bertscore_f1	CHRF	COMET
38	5	ChatGPT 4	prompt0	0	0.9099483489990234	0.9231492877006531	0.9165012240409851	68.38133830980408	0.9063510298728943
39	5	ChatGPT 4	prompt0	0	0.828330934047699	0.8055676817893982	0.8167906999588013	47.87436165948606	0.8479206562042236
40	5	ChatGPT 4	prompt0	0	0.6951173543930054	0.679948627948761	0.6874492764472961	19.732317424031656	0.8538033366203308
41	5	ChatGPT 4	prompt0	0	0.7681277990341187	0.7920328378677368	0.7798972129821777	54.59141780971124	0.8395795226097107
42	5	ChatGPT 4	prompt0	0	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
43	5	ChatGPT 4	prompt0	0	0.7080310583114624	0.7059944868087769	0.7070112824440002	4.870441458733206	0.6200313568115234
44	5	ChatGPT 4	prompt0	0	0.7200900316238403	0.7109230756759644	0.7154771685600281	6.220421870858088	0.5397232174873352
45	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
46	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
47	5	ChatGPT 4	prompt0	0	0.918220043182373	0.9287158250808716	0.9234381318092346	68.5256889057238	0.8936678767204285
48	5	ChatGPT 4	prompt0	0	0.9635806083679199	0.9579743146896362	0.9607692360877991	76.00004297523994	0.9458139538764954
49	5	ChatGPT 4	prompt0	0	0.9079351425170898	0.8673744201660156	0.8871914148330688	71.23902402413714	0.8913924098014832
50	5	ChatGPT 4	prompt0	0	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
51	5	ChatGPT 4	prompt0	0	0.8335941433906555	0.8523719310760498	0.842878520488739	37.20315114896623	0.8912271857261658
52	5	ChatGPT 4	prompt0	0	0.8804024457931519	0.859207808971405	0.8696760535240173	52.823881683133024	0.8724265694618225
53	5	ChatGPT 4	prompt0	0	0.9507479667663574	0.9638041853904724	0.9572315216064453	73.17088515377122	0.9673736691474915
54	5	ChatGPT 4	prompt0	0	0.9310860633850098	0.9412651658058167	0.936147928237915	67.76472852709833	0.9446495175361633
55	5	ChatGPT 4	prompt0	0	0.929360032081604	0.9271845817565918	0.9282710552215576	67.90699213432762	0.9443936347961426
56	5	ChatGPT 4	prompt0	0	0.913557767868042	0.8802210092544556	0.8965796232223511	50.731123453953366	0.9225537776947021
57	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
58	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
59	5	ChatGPT 4	prompt0	0	0.8163822889328003	0.8537893295288086	0.834666907787323	55.11750866764786	0.8527445197105408
60	5	ChatGPT 4	prompt0	0	0.679177463054657	0.6782663464546204	0.6787216067314148	21.252745917906033	0.5316426157951355
61	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9810548424720764
62	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9905698895454407
63	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9877201914787292
64	5	ChatGPT 4	prompt0	0	0.9276845455169678	0.9276845455169678	0.9276845455169678	62.80962491153574	0.8611641526222229
65	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
66	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
67	5	ChatGPT 4	prompt0	0	0.9531142711639404	0.9265991449356079	0.939669668674469	64.00562631864523	0.950827956199646
68	5	ChatGPT 4	prompt0	0	0.8618096709251404	0.8393446207046509	0.8504288196563721	48.39804788493595	0.814344048500061
69	5	ChatGPT 4	prompt0	0	0.8198351860046387	0.8103546500205994	0.8150672912597656	42.92930789974634	0.5673925280570984
70	5	ChatGPT 4	prompt0	0	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9907765984535217
71	5	ChatGPT 4	prompt0	0	0.8918931484222412	0.8961085677146912	0.8939958214759827	73.3894644366642	0.9253643155097961
72	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9750762581825256
73	5	ChatGPT 4	prompt0	0	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9916960597038269
74	5	ChatGPT 4	prompt0	0	0.8917655348777771	0.9081770777702332	0.899896502494812	54.74121863135861	0.9565933346748352
75	5	ChatGPT 4	prompt0	0	0.76711106300354	0.76711106300354	0.76711106300354	19.332925566238984	0.8135027289390564
76	5	ChatGPT 4	prompt0	0	0.8120322227478027	0.7856553792953491	0.7986260652542114	25.02558363384822	0.9295548796653748
77	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
78	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
79	5	ChatGPT 4	prompt0	0	0.9424571990966797	0.8973191976547241	0.9193344712257385	75.01240546137652	0.829511821269989
80	5	ChatGPT 4	prompt0	0	0.7410888671875	0.7634938359260559	0.752124547958374	36.40600942275522	0.7168304920196533
81	5	ChatGPT 4	prompt0	0	0.7666717767715454	0.7568389773368835	0.7617236971855164	40.365516331280816	0.698030412197113
82	5	ChatGPT 4	prompt0	0	0.8032009601593018	0.7930614948272705	0.7980990409851074	47.48896149444862	0.799564003944397
83	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9820341467857361
84	5	ChatGPT 4	prompt0	0	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9840215444564819
85	5	ChatGPT 4	prompt0	0	0.9999997615814209	0.9999997615814209	0.9999997615814209	100.0	0.9859870076179504
86	5	ChatGPT 4	prompt0	0	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9899653792381287
87	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
88	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
89	5	ChatGPT 4	prompt0	0	0.7759946584701538	0.7538427114486694	0.764758288860321	38.5149192171611	0.8361943364143372
90	5	ChatGPT 4	prompt0	0	0.7410888671875	0.7634938359260559	0.752124547958374	36.40600942275522	0.7168304920196533
91	5	ChatGPT 4	prompt0	0	1.000000238418579	1.000000238418579	1.000000238418579	100.0	0.9849644899368286
92	5	ChatGPT 4	prompt0	0	0.9999998807907104	0.9999998807907104	0.9999998807907104	100.0	0.9811449646949768
93	5	ChatGPT 4	prompt0	0	0.9999997615814209	0.9999997615814209	0.9999997615814209	100.0	0.9859870076179504
94	5	ChatGPT 4	prompt0	0	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9899653792381287
95	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
96	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
97	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9846649765968323
98	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9818198084831238
99	5	ChatGPT 4	prompt0	0	0.8511847257614136	0.8275129795074463	0.8391819000244141	57.46535234239182	0.8818022608757019
100	5	ChatGPT 4	prompt0	0	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9847012758255005
101	5	ChatGPT 4	prompt0	0	0.8583799004554749	0.8286673426628113	0.8432619571685791	60.407778201249684	0.8935409784317017
102	5	ChatGPT 4	prompt0	0	0.7821680307388306	0.7953553199768066	0.7887065410614014	56.320450660046575	0.9513525366783142
103	5	ChatGPT 4	prompt0	0	0.7674252390861511	0.7831055521965027	0.7751861214637756	56.320450660046575	0.9372063875198364
104	5	ChatGPT 4	prompt0	0	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9896733164787292
105	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
106	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
107	5	ChatGPT 4	prompt0	0	0.9017170667648315	0.889417827129364	0.8955252170562744	75.34617117343416	0.927558958530426
108	5	ChatGPT 4	prompt0	0	0.9323157072067261	0.9505850672721863	0.9413617849349976	81.64975875749052	0.9384567737579346
109	5	ChatGPT 4	prompt0	0	0.8090184926986694	0.7950881123542786	0.8019927740097046	46.46618759711896	0.9123072028160095
110	5	ChatGPT 4	prompt0	0	0.9280701875686646	0.891676127910614	0.9095092415809631	60.3050990734026	0.94497150182724
111	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
112	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
113	5	ChatGPT 4	prompt0	0	0.9495998024940491	0.9389668107032776	0.9442533850669861	86.41559078617509	0.9129464030265808
114	5	ChatGPT 4	prompt0	0	0.9772573113441467	0.989866316318512	0.9835214018821716	94.45281019937777	0.9614576697349548
115	5	ChatGPT 4	prompt0	0	0.7014525532722473	0.6908724308013916	0.6961222887039185	32.80983608149146	0.5787016749382019
116	5	ChatGPT 4	prompt0	0	0.8971158266067505	0.8228244185447693	0.8583657145500183	53.012714220161925	0.932470977306366
117	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9814565777778625
118	5	ChatGPT 4	prompt0	0	0.9801735877990723	0.9801735877990723	0.9801735877990723	89.14119902462402	0.9489423036575317
119	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
120	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
121	5	ChatGPT 4	prompt0	0	0.8683497905731201	0.8818855285644531	0.8750653266906738	59.48788461061656	0.8579122424125671
122	5	ChatGPT 4	prompt0	0	0.703654944896698	0.7114887833595276	0.7075501680374146	30.128561042767245	0.6639888882637024
123	5	ChatGPT 4	prompt0	0	0.8989184498786926	0.874333381652832	0.8864555358886719	60.2469086305971	0.9266742467880249
124	5	ChatGPT 4	prompt0	0	0.6951173543930054	0.679948627948761	0.6874492764472961	19.732317424031656	0.8538033366203308
125	5	ChatGPT 4	prompt0	0	0.7681277990341187	0.7920328378677368	0.7798972129821777	54.59141780971124	0.8395795226097107
126	5	ChatGPT 4	prompt0	0	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
127	5	ChatGPT 4	prompt0	0	0.7080310583114624	0.7059944868087769	0.7070112824440002	4.870441458733206	0.6200313568115234
128	5	ChatGPT 4	prompt0	0	0.7200900316238403	0.7109230756759644	0.7154771685600281	6.220421870858088	0.5397232174873352
129	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
130	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
131	5	ChatGPT 4	prompt0	0	0.8161106109619141	0.8067848682403564	0.8114209175109863	62.122021927887616	0.8355923891067505
132	5	ChatGPT 4	prompt0	0	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
133	5	ChatGPT 4	prompt0	0	0.8495683670043945	0.8664153218269348	0.8579091429710388	45.60948051613132	0.8516346216201782
134	5	ChatGPT 4	prompt0	0	0.7813819646835327	0.823805570602417	0.8020331263542175	41.883776814972606	0.894775927066803
135	5	ChatGPT 4	prompt0	0	0.8792421817779541	0.8199180364608765	0.8485444784164429	44.63203161110588	0.8791147470474243
136	5	ChatGPT 4	prompt0	0	0.8294575810432434	0.7825111746788025	0.805300772190094	37.768161388445996	0.9344386458396912
137	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
138	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
139	5	ChatGPT 4	prompt0	0	0.8728681802749634	0.8423119187355042	0.8573178648948669	53.812023747129686	0.8757749199867249
140	5	ChatGPT 4	prompt0	0	0.8708698153495789	0.8550985455513	0.862912118434906	55.912166032246716	0.8189200758934021
141	5	ChatGPT 4	prompt0	0	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9907280206680298
142	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9854109883308411
143	5	ChatGPT 4	prompt0	0	0.8053783178329468	0.7751820087432861	0.7899917364120483	40.02713038683816	0.9010968208312988
144	5	ChatGPT 4	prompt0	0	0.6711651086807251	0.6844106912612915	0.6777231693267822	10.104265737850131	0.562500536441803
145	5	ChatGPT 4	prompt0	0	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9877792000770569
146	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
147	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
148	5	ChatGPT 4	prompt0	0	0.8398841023445129	0.8958477973937988	0.866963803768158	84.69425103926595	0.9103475213050842
149	5	ChatGPT 4	prompt0	0	0.906290590763092	0.8940903544425964	0.9001491069793701	66.4917615755279	0.9259387850761414
150	5	ChatGPT 4	prompt0	0	0.9405598640441895	0.9251816272735596	0.9328073859214783	76.92823670254971	0.947466254234314
151	5	ChatGPT 4	prompt0	0	0.6951173543930054	0.679948627948761	0.6874492764472961	19.732317424031656	0.8538033366203308
152	5	ChatGPT 4	prompt0	0	0.7681277990341187	0.7920328378677368	0.7798972129821777	54.59141780971124	0.8395795226097107
153	5	ChatGPT 4	prompt0	0	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
154	5	ChatGPT 4	prompt0	0	0.7080310583114624	0.7059944868087769	0.7070112824440002	4.870441458733206	0.6200313568115234
155	5	ChatGPT 4	prompt0	0	0.7200900316238403	0.7109230756759644	0.7154771685600281	6.220421870858088	0.5397232174873352
156	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
157	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
158	5	ChatGPT 4	prompt0	0	0.9623200297355652	0.9332159757614136	0.9475446343421936	73.66846984708924	0.9102980494499207
159	5	ChatGPT 4	prompt0	0	0.8958763480186462	0.8925502896308899	0.8942102193832397	61.181490549985526	0.8961648941040039
160	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9824785590171814
161	5	ChatGPT 4	prompt0	0	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
162	5	ChatGPT 4	prompt0	0	0.9015011787414551	0.8971936106681824	0.8993421792984009	65.147898466514	0.9132174849510193
163	5	ChatGPT 4	prompt0	0	0.7750221490859985	0.7849774360656738	0.7799680233001709	51.00367004886394	0.8315823078155518
164	5	ChatGPT 4	prompt0	0	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9878422617912292
165	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9813385009765625
166	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9883447289466858
167	5	ChatGPT 4	prompt0	0	0.886623740196228	0.886623740196228	0.886623740196228	19.755838517863427	0.9026514887809753
168	5	ChatGPT 4	prompt0	0	0.8985819816589355	0.8985819816589355	0.8985819816589355	67.23185459091977	0.9626121520996094
169	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
170	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
171	5	ChatGPT 4	prompt0	0	0.8142377138137817	0.805830180644989	0.81001216173172	48.56789026333136	0.8406532406806946
172	5	ChatGPT 4	prompt0	0	0.818721354007721	0.886978030204773	0.851483941078186	53.27310504893208	0.8387558460235596
173	5	ChatGPT 4	prompt0	0	0.8930701017379761	0.8666529059410095	0.8796632289886475	71.46358666126817	0.8381428122520447
174	5	ChatGPT 4	prompt0	0	0.8898149132728577	0.8654873967170715	0.8774825930595398	70.36008494963144	0.8060846924781799
175	5	ChatGPT 4	prompt0	0	0.822012186050415	0.8207911252975464	0.8214012384414673	37.96875615779177	0.8876573443412781
176	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
177	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
178	5	ChatGPT 4	prompt0	0	0.8137028217315674	0.8591536283493042	0.8358107805252075	49.73888740642893	0.8492462038993835
179	5	ChatGPT 4	prompt0	0	0.7416103482246399	0.7674646377563477	0.7543160915374756	48.616484236986935	0.7771963477134705
180	5	ChatGPT 4	prompt0	0	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
181	5	ChatGPT 4	prompt0	0	0.8659459948539734	0.8283541798591614	0.8467330932617188	51.49069366362984	0.8433032631874084
182	5	ChatGPT 4	prompt0	0	1.0000001192092896	1.0000001192092896	1.0000001192092896	100.0	0.9890469908714294
183	5	ChatGPT 4	prompt0	0	0.8084090948104858	0.7348829507827759	0.769894540309906	15.554126195188564	0.7808852195739746
184	5	ChatGPT 4	prompt0	0	0.9346663951873779	0.8737625479698181	0.9031888842582703	56.70997971803937	0.9277299642562866
185	5	ChatGPT 4	prompt0	0	0.7723209857940674	0.7468577027320862	0.7593759894371033	23.122779998182203	0.7104390263557434
186	5	ChatGPT 4	prompt0	0	0.8852373957633972	0.8198878765106201	0.8513103127479553	34.49572549989971	0.746513307094574
187	5	ChatGPT 4	prompt0	0	0.9213969111442566	0.9054398536682129	0.9133486151695251	51.167209809091354	0.9584046006202698
188	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
189	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
190	5	ChatGPT 4	prompt0	0	0.8687793016433716	0.8317947387695312	0.8498848676681519	54.757493852778	0.9022958278656006
191	5	ChatGPT 4	prompt0	0	0.8437373638153076	0.803007960319519	0.8228690028190613	57.44666952194275	0.760391891002655
192	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9816941618919373
193	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9820767641067505
194	5	ChatGPT 4	prompt0	0	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9895122051239014
195	5	ChatGPT 4	prompt0	0	0.9120160341262817	0.9166792035102844	0.9143416285514832	71.40269161123327	0.9338798522949219
196	5	ChatGPT 4	prompt0	0	0.7621548175811768	0.7483494281768799	0.7551890015602112	35.11850956176702	0.8829887509346008
197	5	ChatGPT 4	prompt0	0	0.8519081473350525	0.8354208469390869	0.843583881855011	35.11850956176702	0.6779604554176331
198	5	ChatGPT 4	prompt0	0	0.8983017206192017	0.8843756318092346	0.8912842869758606	37.171408257282835	0.8217856287956238
199	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
200	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
201	5	ChatGPT 4	prompt0	0	0.8095431327819824	0.7933360934257507	0.8013576865196228	51.401093056849355	0.8332406878471375
202	5	ChatGPT 4	prompt0	0	0.919333279132843	0.8654922246932983	0.8916006684303284	44.553112680635756	0.904007613658905
203	5	ChatGPT 4	prompt0	0	0.8331242799758911	0.8018014430999756	0.8171627521514893	46.50992916571358	0.8218459486961365
204	5	ChatGPT 4	prompt0	0	0.970464825630188	0.970464825630188	0.970464825630188	88.46354290825073	0.9745844006538391
205	5	ChatGPT 4	prompt0	0	0.9830190539360046	0.9830190539360046	0.9830190539360046	94.27366887041518	0.9617742896080017
206	5	ChatGPT 4	prompt0	0	0.9177343845367432	0.9371033310890198	0.92731773853302	71.3160690491461	0.9213322401046753
207	5	ChatGPT 4	prompt0	0	0.9350051879882812	0.9564419984817505	0.9456021189689636	86.53111463573524	0.9328785538673401
208	5	ChatGPT 4	prompt0	0	0.9385669827461243	0.9597117304801941	0.949021577835083	87.00665868602285	0.9269314408302307
209	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9901397824287415
210	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
211	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
212	5	ChatGPT 4	prompt0	0	0.8100488781929016	0.8413323163986206	0.8253942131996155	54.33074553036654	0.848924458026886
213	5	ChatGPT 4	prompt0	0	0.8015820980072021	0.7822839021682739	0.7918154001235962	43.41342671311544	0.713182270526886
214	5	ChatGPT 4	prompt0	0	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
215	5	ChatGPT 4	prompt0	0	0.9644705057144165	0.9526711702346802	0.9585345387458801	88.34939395476782	0.91374272108078
216	5	ChatGPT 4	prompt0	0	0.8855957388877869	0.8782284259796143	0.8818966746330261	65.88856890110705	0.8973721861839294
217	5	ChatGPT 4	prompt0	0	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
218	5	ChatGPT 4	prompt0	0	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9922457933425903
219	5	ChatGPT 4	prompt0	0	0.819337010383606	0.7709434032440186	0.7944039106369019	19.606028646367022	0.7333870530128479
220	5	ChatGPT 4	prompt0	0	0.9999999403953552	0.9999999403953552	0.9999999403953552	100.0	0.9827466607093811
221	5	ChatGPT 4	prompt0	0	0.8763319253921509	0.8389758467674255	0.8572471737861633	37.24378826549468	0.8041785955429077
222	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
223	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
224	5	ChatGPT 4	prompt0	0	0.8543023467063904	0.8685837984085083	0.8613839149475098	61.832320445964896	0.8609930872917175
225	5	ChatGPT 4	prompt0	0	0.8511379361152649	0.8672602772712708	0.8591234683990479	64.4088006278638	0.8950720429420471
226	5	ChatGPT 4	prompt0	0	0.6951173543930054	0.679948627948761	0.6874492764472961	19.732317424031656	0.8538033366203308
227	5	ChatGPT 4	prompt0	0	0.7681277990341187	0.7920328378677368	0.7798972129821777	54.59141780971124	0.8395795226097107
228	5	ChatGPT 4	prompt0	0	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
229	5	ChatGPT 4	prompt0	0	0.7080310583114624	0.7059944868087769	0.7070112824440002	4.870441458733206	0.6200313568115234
230	5	ChatGPT 4	prompt0	0	0.7200900316238403	0.7109230756759644	0.7154771685600281	6.220421870858088	0.5397232174873352
231	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
232	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
233	5	ChatGPT 4	prompt0	0	0.9222905039787292	0.8441290259361267	0.8814805150032043	48.55294506589449	0.8780743479728699
234	5	ChatGPT 4	prompt0	0	0.8240711688995361	0.8512105345726013	0.8374209403991699	47.71111514205346	0.8141421675682068
235	5	ChatGPT 4	prompt0	0	0.8512664437294006	0.8832947015762329	0.8669848442077637	41.47278913638714	0.6715637445449829
236	5	ChatGPT 4	prompt0	0	0.8015859127044678	0.7921006679534912	0.7968150973320007	45.688038008726984	0.8600417375564575
237	5	ChatGPT 4	prompt0	0	0.8076528310775757	0.8150529861450195	0.8113360404968262	54.55906550091505	0.8752732872962952
238	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9924197196960449
239	5	ChatGPT 4	prompt0	0	0.9438525438308716	0.9283117651939392	0.9360176920890808	68.58302458201483	0.9699831604957581
240	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
241	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
242	5	ChatGPT 4	prompt0	0	0.8543023467063904	0.8685837984085083	0.8613839149475098	61.832320445964896	0.8613396883010864
243	5	ChatGPT 4	prompt0	0	0.9430810213088989	0.9235898852348328	0.9332337379455566	80.38349038147028	0.9747996926307678
244	5	ChatGPT 4	prompt0	0	0.6951173543930054	0.679948627948761	0.6874492764472961	19.732317424031656	0.8538033366203308
245	5	ChatGPT 4	prompt0	0	0.7681277990341187	0.7920328378677368	0.7798972129821777	54.59141780971124	0.8395795226097107
246	5	ChatGPT 4	prompt0	0	0.688366711139679	0.7112244963645935	0.6996089220046997	38.17555336583413	0.82602459192276
247	5	ChatGPT 4	prompt0	0	0.7080310583114624	0.7059944868087769	0.7070112824440002	4.870441458733206	0.6200313568115234
248	5	ChatGPT 4	prompt0	0	0.7200900316238403	0.7109230756759644	0.7154771685600281	6.220421870858088	0.5397232174873352
249	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
250	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
251	5	ChatGPT 4	prompt0	0	0.7961407899856567	0.7420105338096619	0.768123209476471	16.823511214503945	0.8660023212432861
252	5	ChatGPT 4	prompt0	0	0.701714813709259	0.6832284927368164	0.692348301410675	22.307691356135834	0.5545452237129211
253	5	ChatGPT 4	prompt0	0	0.8857085108757019	0.803007960319519	0.8423332571983337	46.22426730176962	0.8800676465034485
254	5	ChatGPT 4	prompt0	0	0.8799692988395691	0.7952302098274231	0.8354565501213074	46.92208694035156	0.8656558990478516
255	5	ChatGPT 4	prompt0	0	0.7760748863220215	0.672862708568573	0.7207926511764526	27.025978365337327	0.635461151599884
256	5	ChatGPT 4	prompt0	0	0.7349522709846497	0.6738128662109375	0.7030559182167053	45.62586038787539	0.6067230701446533
257	5	ChatGPT 4	prompt0	0	0.7298965454101562	0.6607003211975098	0.6935768127441406	37.352602634947516	0.5205622315406799
258	5	ChatGPT 4	prompt0	0	0.874269962310791	0.8042859435081482	0.83781898021698	40.94067155020216	0.8381888270378113
259	5	ChatGPT 4	prompt0	0	0.937495231628418	0.8538613319396973	0.8937259316444397	68.07669366425702	0.8293523788452148
260	5	ChatGPT 4	prompt0	0	0.6967949271202087	0.6252549290657043	0.6590893268585205	26.338462356921045	0.45416077971458435
261	5	ChatGPT 4	prompt0	0	0.8548495769500732	0.7436777353286743	0.7953978180885315	52.56606858188497	0.8320652842521667
262	5	ChatGPT 4	prompt0	0	0.8153977990150452	0.7000206112861633	0.7533169984817505	47.119995087509146	0.5745314359664917
263	5	ChatGPT 4	prompt0	0	0.8028439283370972	0.7312303185462952	0.7653656005859375	48.34039672176914	0.7839785218238831
264	5	ChatGPT 4	prompt0	0	0.7606339454650879	0.7099897861480713	0.7344398498535156	7.849293563579278	0.7138785123825073
265	5	ChatGPT 4	prompt0	0	0.7078399062156677	0.7169929146766663	0.7123870253562927	22.842041758919933	0.89605313539505
266	5	ChatGPT 4	prompt0	0	0.8241326808929443	0.8278310894966125	0.8259777426719666	38.40073304803419	0.844392716884613
267	5	ChatGPT 4	prompt0	0	1.0	1.0	1.0	100.0	0.9943715929985046
0	5	ChatGPT 4	prompt4	0.75	0.8215030431747437	0.7867215871810913	0.8037362098693848	44.89533503704946	0.9076057076454163
1	5	ChatGPT 4	prompt4	0.75	0.8991228938102722	0.8716872930526733	0.8851925730705261	57.29744748200434	0.8994342684745789
